"","Site","Date","NDVI","SAVI","NDMI","NDWI","EVI","BSI","NSMI","NDSI"
"1748","US-Whs","2019-06-06",0.142945150398979,0.214396388704613,-0.134196988,-0.258980651,0.31102079001695,0.170462317035766,0.062270215,0.379836544858927
"1749","US-Whs","2019-06-09",0.147886339112221,0.221803615703165,-0.130782206,-0.275066879,0.295400276868081,0.176219005667985,0.063506724,0.391576594397669
"1750","US-Whs","2019-06-11",0.133412609426536,0.200099182427245,-0.138551256,-0.250911532,0.277632494178998,0.177414099013217,0.083635717,0.376238045481307
"1751","US-Whs","2019-06-14",0.147107375445013,0.220635766522438,-0.127466407,-0.277176496,0.283766459691165,0.177546870426977,0.090451257,0.390646672936104
"1752","US-Whs","2019-06-16",0.136197048821978,0.204275442120548,-0.138222578,-0.253816307,0.295723169703673,0.17317195983788,0.063075357,0.378635264986381
"1753","US-Whs","2019-06-19",0.145637864718542,0.218431509206933,-0.132540955,-0.278215071,0.289556328111577,0.177689477318804,0.065092106,0.395981933935587
"1754","US-Whs","2019-06-21",0.13809059055652,0.207115901426477,-0.125685635,-0.259076498,0.284936283817404,0.169970712125482,0.082024972,0.372509373240012
"1755","US-Whs","2019-06-24",0.143003739798548,0.214481039739836,-0.129343091,-0.275952038,0.273779052557964,0.179543651521087,0.090461111,0.391150693864932
"1756","US-Whs","2019-07-01",0.123180127224795,0.18475127086128,-0.164622663,-0.247635417,0.245167887524576,0.19832712567222,0.084440495,0.395936284565189
"1757","US-Whs","2019-07-04",0.132378945499829,0.198544665070907,-0.156459545,-0.269415618,0.246314984667956,0.199987988274372,0.091166868,0.408436270534821
"1758","US-Whs","2019-07-09",NA,NA,NA,NA,NA,NA,NA,NA
"1759","US-Whs","2019-07-14",0.117222546122399,0.175812271476497,-0.174787757,-0.250956252,0.223602039877878,0.209339254131032,0.090764835,0.407664841369582
"1760","US-Whs","2019-07-16",0.114158998229742,0.171220362173853,-0.182208638,-0.238681187,0.245379373520683,0.202494619585613,0.064470866,0.403200809
"1761","US-Whs","2019-07-21",NA,NA,NA,NA,NA,NA,NA,NA
"1762","US-Whs","2019-08-03",0.136035706871581,0.204027135016125,-0.149753304,-0.250455286,0.282524669985648,0.184696338635716,0.089472156,0.385583642887612
"1763","US-Whs","2019-08-05",0.15063923887492,0.225934398743241,-0.154008698,-0.263561676,0.324413321824628,0.184275714492472,0.065888834,0.401066402301295
"1764","US-Whs","2019-08-08",NA,NA,NA,NA,NA,NA,NA,NA
"1765","US-Whs","2019-08-13",0.180284594470345,0.270393388834604,-0.122785234,-0.300644929,0.347510812704008,0.173977775530651,0.095129752,0.408101752382397
"1766","US-Whs","2019-08-15",0.163706140597974,0.245532450230645,-0.143153252,-0.273603539,0.361627369913374,0.174554813628663,0.069033717,0.400889814420479
"1767","US-Whs","2019-08-20",0.152896989329659,0.229321409032883,-0.144169808,-0.269225183,0.315318810358741,0.181502399830806,0.085735953,0.397773656838512
"1768","US-Whs","2019-08-23",0.114817306,0.17214190751618,-0.120192154,-0.174340833,-0.979929058,0.134489021735915,0.125717027229753,0.287506683366567
"1769","US-Whs","2019-08-25",0.153432252124008,0.230122086199732,-0.157184279,-0.2660795,0.335350995229715,0.184967845866724,0.072646563,0.406099371000651
"1770","US-Whs","2019-08-30",0.165343712873761,0.24798531367013,-0.145378395,-0.271165698,0.348985836625792,0.180155789541384,0.094869746,0.400542936698434
"1771","US-Whs","2019-09-04",0.154379168374746,0.231543183986434,-0.145411359,-0.267589587,0.357586748616441,0.175767207413587,0.068137826,0.397081121135928
"1772","US-Whs","2019-09-07",NA,NA,NA,NA,NA,NA,NA,NA
"1773","US-Whs","2019-09-12",NA,NA,NA,NA,NA,NA,NA,NA
"1774","US-Whs","2019-09-17",NA,NA,NA,NA,NA,NA,NA,NA
"1775","US-Whs","2019-09-19",0.146278102991823,0.219390809881631,-0.14915937,-0.26468165,0.287533299378158,0.18971732753695,0.078388965,0.397868687673251
"1776","US-Whs","2019-09-29",0.205099743,0.307612102815664,-0.094534739,-0.303571534,0.405719931409238,0.152283076979696,0.092793489,0.386750555347749
"1777","US-Whs","2019-10-02",0.222191913885025,0.333242449954851,-0.082377326,-0.321812915,0.43010590378379,0.145683602987398,0.101667332522933,0.393503178291939
"1778","US-Whs","2019-10-07",0.234520180275931,0.351731993790738,-0.071972187,-0.331214156,0.482244741186597,0.132380330111902,0.080961623,0.393578769
"1779","US-Whs","2019-10-09",0.24047499464053,0.360668931840024,-0.057228359,-0.333806462,0.482224206467189,0.12489253246554,0.103387749222373,0.383499919528088
"1780","US-Whs","2019-10-12",0.240326361731916,0.360440892865219,-0.057609762,-0.339706446,0.464414855,0.128590641203555,0.107145666349996,0.389467939176124
"1781","US-Whs","2019-10-17",0.230778914168396,0.346120691450909,-0.070718637,-0.333347512,0.462868500022466,0.133865235825782,0.083753258,0.394550259334442
"1782","US-Whs","2019-10-19",0.223493118318149,0.335198154286464,-0.074607403,-0.32479081,0.439030049959456,0.138894236982548,0.104711196399447,0.389729926480875
"1783","US-Whs","2019-10-22",0.227074257847136,0.340565115202373,-0.067097268,-0.333920293,0.436572413590897,0.135780236511783,0.105790755238865,0.392039025
"1784","US-Whs","2019-10-24",0.221866785937663,0.332758566474828,-0.080163293,-0.329328411,0.451124684268331,0.139196855,0.084951113,0.398759075545701
"1785","US-Whs","2019-10-27",0.214781108210727,0.322127100736386,-0.076460457,-0.326266126,0.424050314565521,0.139732442095929,0.078374882,0.39277819324905
"1786","US-Whs","2019-10-29",0.212098874590162,0.318108615573728,-0.08167869,-0.326947819,0.393354105529378,0.149670166079087,0.102852483399792,0.397791788619127
"1787","US-Whs","2019-11-01",0.211690249470885,0.317491523,-0.079780609,-0.328922377,0.395818904255805,0.14748359491554,0.104505600337358,0.398075440250358
"1788","US-Whs","2019-11-13",0.183025337540237,0.274501420035576,-0.127815166,-0.306055302,0.360211960912025,0.174290233601987,0.089136642,0.417321113359049
"1789","US-Whs","2019-11-18",0.175655896143028,0.26344899879833,-0.125447713,-0.30189552,0.321010423899323,0.180700734581469,0.10464470024937,0.411506581722144
"1790","US-Whs","2019-11-23",NA,NA,NA,NA,NA,NA,NA,NA
"1791","US-Whs","2019-11-26",0.151590894305972,0.227350510269558,-0.079136123,-0.234957633,0.818080333475948,0.115240283026964,0.07443219,0.307277277429581
"1792","US-Whs","2019-12-01",0.200835346828158,0.301198478622377,-0.122354695,-0.335706735,0.330867299661451,0.189591477175539,0.112890392023764,0.439421527090486
"1793","US-Whs","2019-12-03",0.180165636115774,0.270206155573379,-0.146843186,-0.294265405,0.366841949045445,0.183649970908929,0.083512984,0.422474252451992
"1794","US-Whs","2019-12-13",0.187791601185029,0.281641982656294,-0.145276336,-0.312453064,0.342874647217458,0.193445506633727,0.078662264,0.437281514345509
"1795","US-Whs","2019-12-21",NA,NA,NA,NA,NA,NA,NA,NA
"1796","US-Whs","2019-12-26",0.189944344233568,0.284865478227946,-0.131319598,-0.317066775,0.36069791951499,0.179914539264585,0.070963747,0.430065630412887
"1797","US-Whs","2020-01-05",0.184822495782697,0.277187181452129,-0.128406174,-0.315218483,0.33799922939143,0.182387674934563,0.056086853,0.425849443600034
"1798","US-Whs","2020-01-12",0.17701598397029,0.265485202937429,-0.142189856,-0.307986209,0.33723638750945,0.187447171044965,0.067586824,0.430709888404582
"1799","US-Whs","2020-01-17",NA,NA,NA,NA,NA,NA,NA,NA
"1800","US-Whs","2020-01-25",0.163407346959666,0.245069295291791,-0.158934283,-0.301525811,0.290274798562705,0.205980945229906,0.054706919,0.438831722844576
"1801","US-Whs","2020-01-27",0.151662202629918,0.227459882974761,-0.164265254,-0.27806265,0.282604512882407,0.204709790764173,0.079879791,0.422533496723465
"1802","US-Whs","2020-01-30",0.15649244949695,0.234700561998038,-0.157669907,-0.290960048,0.28148993720926,0.203840084169165,0.079652963,0.428510153734436
"1803","US-Whs","2020-02-01",0.156011815647083,0.233984530970919,-0.153181284,-0.283609437,0.303653946524101,0.193135287008456,0.0570459830627651,0.418141412818108
"1804","US-Whs","2020-02-06",0.14523780640167,0.217826130086756,-0.156178816,-0.276610816,0.269298513485129,0.20011940314827,0.071418168,0.414415859187797
"1805","US-Whs","2020-02-14",NA,NA,NA,NA,NA,NA,NA,NA
"1806","US-Whs","2020-02-16",0.147190006693894,0.220753356465656,-0.149911006,-0.274129231,0.276555092836152,0.194884226,0.076690191,0.406874237628917
"1807","US-Whs","2020-02-24",NA,NA,NA,NA,NA,NA,NA,NA
"1808","US-Whs","2020-03-07",NA,NA,NA,NA,NA,NA,NA,NA
"1809","US-Whs","2020-03-15",0.159570180416734,0.239321006525814,-0.128308528,-0.280079642,0.330547245589289,0.170683420216094,0.048581004,0.393965426
"1810","US-Whs","2020-03-20",0.170399410238031,0.255562051986841,-0.128431037,-0.298539194,0.316953226178502,0.181299420741687,0.082626995,0.410860801595838
"1811","US-Whs","2020-03-25",0.161927203328665,0.24285775172645,-0.122100391,-0.278444115,0.330799956866347,0.168203186144033,0.047756011,0.38711249111367
"1812","US-Whs","2020-03-30",0.17886942295385,0.268269663696332,-0.0978402,-0.295481747,0.36104469753775,0.153079115036247,0.076685637,0.382035567636157
"1813","US-Whs","2020-04-04",0.194764631756782,0.292109382900252,-0.091515705,-0.31547369,0.389886725508764,0.149201437722177,0.056666538,0.395286395945159
"1814","US-Whs","2020-04-09",0.200646839466047,0.30093244304107,-0.082889801,-0.31727767,0.388299482762041,0.146636457543585,0.085136725,0.389649985080157
"1815","US-Whs","2020-04-14",0.200338096077308,0.300465198929909,-0.086998706,-0.314053207,0.417174983059855,0.14246365189769,0.069392541,0.390133914
"1816","US-Whs","2020-04-16",0.198480599890615,0.297688410587448,-0.082903094,-0.306826819,0.414901924255225,0.13917645083142,0.083104855,0.379871744901281
"1817","US-Whs","2020-04-21",0.199749919015904,0.299592520697616,-0.084146858,-0.302196145,0.442928664340607,0.134735087144428,0.066840238,0.376583169875171
"1818","US-Whs","2020-04-24",0.206994595957939,0.310453776350341,-0.07926174,-0.318355306,0.426490110157271,0.137975982680902,0.066205897,0.387602512045864
"1819","US-Whs","2020-04-26",0.199261262388673,0.298860311107853,-0.079818806,-0.298065121,0.430296232456555,0.134168518204766,0.087624553,0.368932351549675
"1820","US-Whs","2020-04-29",0.206587112614457,0.309843144894637,-0.077279886,-0.313635418,0.417530259365533,0.138410227936654,0.09454287,0.381459109191036
"1821","US-Whs","2020-05-04",0.218721341538614,0.328043373604238,-0.060933061,-0.325915265,0.455968674823622,0.124416710342481,0.0732238,0.379130704081938
"1822","US-Whs","2020-05-06",0.204083852840322,0.306094681836316,-0.070613234,-0.30067325,0.439312913611472,0.128391336450956,0.092935153,0.363415315695822
"1823","US-Whs","2020-05-16",0.193709223,0.290534961149324,-0.082265556,-0.293299247,0.417951276087596,0.136003451416345,0.095379471,0.366597139
"1824","US-Whs","2020-05-19",0.200812262319678,0.30118352443697,-0.077368971,-0.308834545,0.401148965057714,0.139833899120767,0.102566832010068,0.377032748423146
"1825","US-Whs","2020-05-21",0.195521314,0.293253532000002,-0.07814627,-0.295651151,0.436089280841182,0.130401271709999,0.077732838,0.365258410304632
"1826","US-Whs","2020-05-24",0.196570550347298,0.294821710962213,-0.083870275,-0.308941664,0.406921579247023,0.14061179893516,0.078583658,0.382766632044987
"1827","US-Whs","2020-05-26",0.182073630864703,0.273084101828325,-0.0867287,-0.287052005,0.384007388075507,0.141402445955084,0.095525663,0.364593960062862
"1828","US-Whs","2020-05-29",0.168577954820737,0.252837218015343,-0.11509204,-0.27547326,0.354335289754617,0.160322108508384,0.103177490125163,0.378450160894842
"1829","US-Whs","2020-05-31",0.168262182312472,0.252368460861927,-0.113925902,-0.273163611,0.371969307068108,0.154956708066788,0.078797062,0.375318443876698
"1830","US-Whs","2020-06-03",0.171282716942594,0.256893766111852,-0.118287611,-0.28837022,0.348461434194192,0.165240924,0.082082286,0.393123824099567
"1831","US-Whs","2020-06-08",0.172472943491129,0.258679624699002,-0.108632845,-0.292445328,0.331763921866132,0.164572901016759,0.105765984716298,0.388586118898962
"1832","US-Whs","2020-06-10",0.172000986977577,0.257976724,-0.103652873,-0.284099305,0.370677859774751,0.15035209038418,0.07857658,0.376588676725273
"1833","US-Whs","2020-06-13",0.16073881932629,0.241079859147637,-0.127269162,-0.278753448,0.335061627346892,0.168898063,0.080459131,0.392016578145605
"1834","US-Whs","2020-06-15",0.145968673941572,0.218931418554567,-0.133755908,-0.259237008,0.303085781,0.173898772801399,0.09922048,0.379715169828584
"1835","US-Whs","2020-06-18",0.175073613,0.262579354639236,-0.116210413,-0.304138628,0.322879998921611,0.173953429926003,0.100283112909808,0.405841725075134
"1836","US-Whs","2020-06-20",0.156147872820136,0.234198275971866,-0.133886981,-0.273859533,0.328132297896072,0.17261654946636,0.070647671,0.393241944015813
"1837","US-Whs","2020-06-23",0.169061774958478,0.253562264394117,-0.124907794,-0.291721285,0.346490280008334,0.168847075474005,0.073693515,0.401910517539092
"1838","US-Whs","2020-06-25",0.149558711818964,0.22431582663407,-0.130497771,-0.269768496,0.296264011244118,0.176377629040423,0.091270349,0.386543344828591
"1839","US-Whs","2020-06-28",0.157666295135267,0.236471154994995,-0.142774531,-0.285756653,0.294688824257011,0.190021469197539,0.105727186461192,0.411580351421349
"1840","US-Whs","2020-06-30",0.155057112081639,0.23256250433814,-0.135146373,-0.273865952,0.325856472916013,0.173389691212586,0.077367328,0.394328146717244
"1841","US-Whs","2020-07-03",0.14770425346839,0.221528631706349,-0.157833149,-0.274521824,0.284905447111103,0.196680018125198,0.077763152,0.414242774343287
"1842","US-Whs","2020-07-05",0.14017612711889,0.210242841058334,-0.14440156,-0.258983211,0.278563888,0.185125250013719,0.090666038,0.388721549434481
"1843","US-Whs","2020-07-08",0.136088483800681,0.204108145684439,-0.151616753,-0.257460287,0.267583799375507,0.190927413677928,0.09924535,0.393584398510225
"1844","US-Whs","2020-07-10",0.134882936355647,0.202303590715165,-0.157145568,-0.24870215,0.291662306,0.185395440675706,0.072446954,0.390491608613135
"1845","US-Whs","2020-07-13",NA,NA,NA,NA,NA,NA,NA,NA
"1846","US-Whs","2020-07-28",0.168423528864429,0.252605517390716,-0.128725818,-0.27030879,0.365547353084984,0.16710130608967,0.101902583464226,0.385360782353148
"1847","US-Whs","2020-07-30",0.173076631560934,0.259587275786925,-0.12397167,-0.278850662,0.380165168141826,0.162195255522608,0.0717298,0.389222277915927
"1848","US-Whs","2020-08-04",0.161010737291802,0.241489757665913,-0.135941099,-0.270112047,0.335838305277136,0.174818356297314,0.08587365,0.391517403818407
"1849","US-Whs","2020-08-09",0.156015874456279,0.233998371804777,-0.142142609,-0.270312529,0.333616658221052,0.176696760900918,0.067368437,0.397044616075924
"1850","US-Whs","2020-08-14",NA,NA,NA,NA,NA,NA,NA,NA
"1851","US-Whs","2020-08-17",0.16574932111725,0.248592029801457,-0.139484992,-0.279465578,0.341868049570049,0.177732354999091,0.09538971,0.403111772166565
"1852","US-Whs","2020-08-19",0.164284173611678,0.246398982513135,-0.138431873,-0.279097552,0.355451068922383,0.172727251641017,0.068916782,0.401874678736634
"1853","US-Whs","2020-08-24",0.156095065635651,0.234114859545073,-0.164857379,-0.253870382,0.390066738098958,0.177975320635956,0.085892489,0.401847468110578
"1854","US-Whs","2020-08-27",0.155092535062534,0.232608559225122,-0.146893716,-0.275068012,0.310628365,0.185555314279677,0.091980443,0.40544239483159
"1855","US-Whs","2020-09-03",0.178356776311277,0.267504244304931,-0.121301453,-0.283978168,0.367152993023486,0.16616813436878,0.0943952,0.391582784913212
"1856","US-Whs","2020-09-06",0.168086684805789,0.252096686175276,-0.129835764,-0.28156745,0.339659478425453,0.173664829235653,0.09493101,0.396707467259248
"1857","US-Whs","2020-09-08",0.123282772281109,0.184903232952047,-0.130585318,-0.134594003,-5.017064753,0.090685732,0.081153085,0.260520836484893
"1858","US-Whs","2020-09-13",0.160809792699894,0.241185468857592,-0.148126885,-0.224062132,0.536101624421391,0.148071597823161,0.088854329,0.359914707134592
"1859","US-Whs","2020-09-16",0.16989062036789,0.254802859163975,-0.134930693,-0.28172392,0.349943863684513,0.174702582564556,0.096250289,0.401256072648803
"1860","US-Whs","2020-09-18",0.167914713492213,0.251841656361446,-0.1451331,-0.272344265,0.391956662350345,0.170378772906512,0.072093558,0.401513722236935
"1861","US-Whs","2020-09-21",0.161615779455664,0.242391904022933,-0.140074536,-0.277712813,0.338199444565803,0.176926541386533,0.072910284,0.401992436461065
"1862","US-Whs","2020-09-23",NA,NA,NA,NA,NA,NA,NA,NA
"1863","US-Whs","2020-09-26",0.155572826774677,0.233327917486381,-0.139323738,-0.276960831,0.305225384395511,0.182780283892864,0.095058949,0.40063945
"1864","US-Whs","2020-09-28",0.15654541395764,0.234789914354751,-0.139681729,-0.274310996,0.325733830058618,0.177404760955519,0.074181945,0.398530846757872
"1865","US-Whs","2020-10-01",0.171100121453465,0.25661627994966,-0.117728579,-0.298963489,0.334415999704785,0.168856398970264,0.070687929,0.402337542590232
"1866","US-Whs","2020-10-03",0.15665030573366,0.234947358899933,-0.128706311,-0.278486718,0.313488397186923,0.173819980566376,0.089961124,0.392957003115765
"1867","US-Whs","2020-10-06",0.163710775531229,0.2455338872326,-0.126957128,-0.287984723,0.32448340923104,0.173468300778921,0.100179666260425,0.400165053426619
"1868","US-Whs","2020-10-08",0.156359975196124,0.234511317419256,-0.138607546,-0.277845596,0.325881633796372,0.176433302643297,0.07345876,0.400857934430741
"1869","US-Whs","2020-10-11",0.15679773523646,0.235164476442112,-0.135533574,-0.288457911,0.303471491526029,0.181663018557949,0.070921718,0.407846099915523
"1870","US-Whs","2020-10-13",0.145830476507408,0.218718798787003,-0.144116138,-0.274623672,0.273881903367024,0.190577537569438,0.09421185,0.40258321884304
"1871","US-Whs","2020-10-16",0.156427644394722,0.234609520045356,-0.133074701,-0.289973865,0.288448911868716,0.185041299560506,0.099112846,0.40712470124815
"1872","US-Whs","2020-10-18",0.150559700037939,0.225811932606633,-0.134590205,-0.268417761,0.327653331445016,0.169945268850695,0.07689273,0.388850969366786
"1873","US-Whs","2020-10-23",0.144955463247869,0.217405782726406,-0.145549391,-0.276037517,0.273505345586087,0.190841294713683,0.096548977,0.405089916054707
"1874","US-Whs","2020-10-28",0.160103465528149,0.240124861377427,-0.138951043,-0.299044393,0.296165402476703,0.188425129106575,0.083857616,0.420187607103676
"1875","US-Whs","2020-11-02",0.148588037343992,0.222856155283106,-0.139394946,-0.279491016,0.277950677769343,0.18916052534419,0.102008360113559,0.402820868984752
"1876","US-Whs","2020-11-05",0.162091806550504,0.243103634000715,-0.13722522,-0.311116848,0.266476531958115,0.200632273982234,0.107771697944813,0.429625144321128
"1877","US-Whs","2020-11-10",0.177311161543843,0.265927423691681,-0.140413479,-0.335515744,0.287588718484615,0.203957498202675,0.085970628,0.454025964332169
"1878","US-Whs","2020-11-15",0.170178205236407,0.255229627379281,-0.143952088,-0.32635678,0.265799954138847,0.211208197768261,0.109625321722008,0.448678791754565
"1879","US-Whs","2020-11-17",0.148645996233679,0.222938867421679,-0.164669736,-0.281438185,0.284842121825468,0.201555615822612,0.088433961,0.426091905101116
"1880","US-Whs","2020-11-22",0.138928138687978,0.208360832557438,-0.163507191,-0.274580327,0.245433492300966,0.209692451909771,0.101854532632698,0.418994773348449
"1881","US-Whs","2020-11-25",0.171207798717695,0.256773240294515,-0.144183359,-0.332703874,0.260115559490391,0.21481878796873,0.112127056832826,0.454487166191354
"1882","US-Whs","2020-11-27",0.159476592163672,0.239182718978748,-0.140943379,-0.296374236,0.305665912572439,0.185978391059819,0.086082496,0.419529954923429
"1883","US-Whs","2020-11-30",NA,NA,NA,NA,NA,NA,NA,NA
"1884","US-Whs","2020-12-02",0.16291191777074,0.244334821220415,-0.14060043,-0.308799443,0.277469800514634,0.198461469959564,0.106661313000532,0.430340181651613
